run,time,node_id,x,y,speed
1,360.00,51,818.81,597.31,8.58
1,360.00,52,562.26,637.05,15.96
1,360.00,53,950.49,183.16,11.58
1,360.00,54,700.77,534.62,12.05
1,360.00,55,821.92,394.09,6.59
1,360.00,56,898.51,559.64,14.49
1,360.00,57,567.38,40.74,14.32
1,360.00,58,306.06,885.91,0.00
1,360.00,59,372.91,506.89,23.07
1,360.00,60,617.19,752.30,0.00
1,360.00,61,11.09,218.25,0.00
1,360.00,62,222.82,247.77,7.27
1,360.00,63,117.49,699.96,5.89
1,360.00,64,833.79,898.53,11.21
1,360.00,65,59.09,699.44,21.07
1,360.00,66,787.99,82.22,6.64
1,360.00,67,633.35,206.24,8.30
1,360.00,68,291.46,661.97,12.32
1,360.00,69,514.90,522.97,8.95
1,360.00,70,392.67,799.47,19.79
1,360.00,71,949.76,653.16,12.37
1,360.00,72,764.60,801.03,8.08
1,360.00,73,450.58,681.68,0.00
1,360.00,74,180.38,55.10,5.27
1,360.00,75,178.00,444.94,7.46
1,360.00,76,680.67,790.39,5.60
1,360.00,77,763.57,857.25,17.46
1,360.00,78,277.61,589.47,9.27
1,360.00,79,69.26,760.59,15.32
1,360.00,80,384.64,821.22,16.09
1,360.00,81,354.50,753.62,8.76
1,360.00,82,740.99,518.27,0.00
1,360.00,83,485.98,249.77,10.01
1,360.00,84,825.93,18.44,0.00
1,360.00,85,250.57,961.04,23.29
1,360.00,86,256.99,293.26,8.07
1,360.00,87,665.42,23.00,0.00
1,360.00,88,478.06,740.93,22.86
1,360.00,89,637.26,449.46,6.80
1,360.00,90,80.95,417.67,23.81
1,360.00,91,95.23,871.57,0.00
1,360.00,92,208.09,584.96,11.72
1,360.00,93,870.94,875.82,20.89
1,360.00,94,766.19,40.03,0.00
1,360.00,95,586.65,658.31,0.00
1,360.00,96,627.16,800.64,15.69
1,360.00,97,54.21,157.75,5.78
1,360.00,98,810.58,66.72,0.00
1,360.00,99,52.43,857.60,12.94
1,370.00,0,647.25,449.77,15.07
1,370.00,1,510.58,435.54,9.51
1,370.00,2,553.48,797.18,17.50
1,370.00,3,531.44,573.04,7.11
1,370.00,4,482.89,598.23,11.21
1,370.00,5,395.80,681.33,13.71
1,370.00,6,427.12,594.29,0.00
1,370.00,7,910.83,721.45,14.06
1,370.00,8,912.35,806.59,9.80
1,370.00,9,240.66,198.29,8.04
1,370.00,10,714.00,541.10,13.93
1,370.00,11,898.21,769.44,6.48
1,370.00,12,620.75,455.15,23.09
1,370.00,13,495.47,545.56,24.99
1,370.00,14,398.24,498.96,16.81
1,370.00,15,644.59,393.48,15.90
1,370.00,16,579.39,471.29,5.81
1,370.00,17,471.31,381.74,13.17
1,370.00,18,655.37,631.55,9.36
1,370.00,19,551.30,563.11,24.89
1,370.00,20,807.89,718.60,0.00
1,370.00,21,344.08,778.38,5.87
1,370.00,22,336.99,229.21,6.00
1,370.00,23,329.51,779.16,17.35
1,370.00,24,343.69,697.26,5.77
1,370.00,25,832.98,395.81,0.00
1,370.00,26,532.25,508.13,16.06
1,370.00,27,889.22,171.70,9.73
1,370.00,28,977.48,477.04,0.00
1,370.00,29,822.86,635.41,13.13
1,370.00,30,481.78,212.70,22.27
1,370.00,31,252.15,488.07,5.03
1,370.00,32,837.51,531.21,17.58
1,370.00,33,478.04,373.53,0.00
1,370.00,34,504.66,443.58,0.00
1,370.00,35,13.21,457.15,24.34
1,370.00,36,203.83,541.99,8.85
1,370.00,37,466.81,535.92,6.92
1,370.00,38,23.37,442.32,8.63
1,370.00,39,407.29,631.71,17.71
1,370.00,40,143.35,824.58,9.78
1,370.00,41,237.38,707.40,6.93
1,370.00,42,223.26,110.53,17.96
1,370.00,43,826.54,409.02,21.07
1,370.00,44,210.98,960.17,6.72
1,370.00,45,230.04,155.23,23.49
1,370.00,46,410.52,424.22,8.87
1,370.00,47,645.38,460.97,10.95
1,370.00,48,268.63,652.50,9.84
1,370.00,49,466.78,319.43,6.34
1,370.00,50,145.23,776.65,8.26
1,370.00,51,904.58,594.18,8.58
1,370.00,52,475.09,770.75,15.96
1,370.00,53,928.03,296.73,11.58
1,370.00,54,812.25,580.45,12.05
1,370.00,55,878.80,427.36,6.59
1,370.00,56,932.88,418.83,14.49
1,370.00,57,581.96,15.45,0.00
1,370.00,58,385.35,851.51,13.18
1,370.00,59,554.60,649.03,23.07
1,370.00,60,587.02,646.30,16.32
1,370.00,61,14.98,227.95,9.64
1,370.00,62,291.84,224.94,7.27
1,370.00,63,59.34,709.08,5.89
1,370.00,64,752.81,821.08,11.21
1,370.00,65,236.51,585.77,21.07
1,370.00,66,810.07,144.88,6.64
1,370.00,67,625.62,288.88,8.30
1,370.00,68,283.85,749.58,0.00
1,370.00,69,582.04,463.82,8.95
1,370.00,70,469.30,689.32,0.00
